vessel_id,registry_count,reg_mmsi,reg_flag,reg_name,reg_imo,reg_geartype,reg_owner,ais_mmsi,ais_flag,ais_name,ais_match_fields,ais_msg_count,no_registry,flag_mismatch,name_mismatch,no_match,no_shipname,mmsi_history_count,mmsi_history,parse_error
813067739-92fe-1c64-4318-f16ab5013381,0.0,,,,,[],,413607902,CHN,MINLIANYU60479-2-66%,NO_MATCH,54.0,True,False,False,True,False,1.0,['413607902'],
80e1c8d33-3eef-2f1f-4cfa-b0267039b6df,0.0,,,,,[],,413447260,CHN,LI HUA 16,NO_MATCH,1759230.0,True,False,False,True,False,1.0,['413447260'],
faca8c09b-b135-e3c8-1a20-c38e1bcd2519,1.0,413470050,CHN,FENGHAI25,9617557,['TANKER'],DONGGUAN FENGHAI OCEAN SHPG,413470050,CHN,SHENG HANG HUA 5,SEVERAL_FIELDS,2959251.0,False,False,True,False,False,1.0,['413470050'],
4b48b41f2-21bc-e73f-638e-90d6f8372a87,0.0,,,,,[],,412443336,CHN,,NO_MATCH,175.0,True,False,False,True,True,1.0,['412443336'],
4f44c3f2f-f6e8-50d3-9826-0ae243bdf4a3,0.0,,,,,[],,413294840,CHN,HONG TAI 629,NO_MATCH,3459876.0,True,False,False,True,False,1.0,['413294840'],
1961e61fe-edd7-c940-ce60-ce03978918cf,0.0,,,,,[],,413224380,CHN,FEI DA 177,NO_MATCH,3097589.0,True,False,False,True,False,1.0,['413224380'],
4d1eed83a-a0cf-bf5d-13e0-0ad543970a58,0.0,,,,,[],,413158813,CHN,TIELONG61588-13-99%,NO_MATCH,12999.0,True,False,False,True,False,1.0,['413158813'],
04749936f-f23a-87aa-919a-e0674e5d8309,0.0,,,,,[],,413216110,CHN,XIANG SU 6,NO_MATCH,2176705.0,True,False,False,True,False,1.0,['413216110'],
b007d63a7-794d-f6df-31be-822c5b419d72,0.0,,,,,[],,413312660,CHN,HE XIE FA ZHAN 1,NO_MATCH,2167360.0,True,False,False,True,False,1.0,['413312660'],
7099eb207-736e-00b5-dcba-77f66e31445b,0.0,,,,,[],,413266410,CHN,XING WANG FA ZHAN,NO_MATCH,2050309.0,True,False,False,True,False,1.0,['413266410'],
e3a16bf67-7267-5913-7aeb-3cad82b25119,0.0,,,,,[],,413250390,CHN,FEI DA128,NO_MATCH,2296440.0,True,False,False,True,False,1.0,['413250390'],
b2b2185ee-e6b4-6a7b-2443-f7d1bbb091b4,1.0,413193000,CHN,BEIHAIHOUWANG,9615444,['TANKER'],SHANGHAI NORTH SEA SHPG,413193000,CHN,BEI HAI HOU WANG,SEVERAL_FIELDS,2463310.0,False,False,True,False,False,1.0,['413193000'],
3068ab14e-ef1e-94c2-9c11-d128cdab74ea,0.0,,,,,[],,413898319,CHN,TIELONG68983-19-76%,NO_MATCH,33105.0,True,False,False,True,False,1.0,['413898319'],
c88373060-09aa-ca55-c1b5-845235a969e7,0.0,,,,,[],,413511930,CHN,YONG JI HAI,NO_MATCH,1657839.0,True,False,False,True,False,1.0,['413511930'],
52db30457-7556-49b7-7f10-8ed28f1abecd,1.0,413247000,CHN,LIANXINGHU,9344825,['TANKER'],COSCO SHIPPING TANKER DALIAN,413247000,CHN,LIAN XING HU,SEVERAL_FIELDS,5759232.0,False,False,True,False,False,1.0,['413247000'],
63d7eae64-4d9e-8e59-b57b-55004f5eb2ba,0.0,,,,,[],,413247280,CHN,HANG AN SHENG,NO_MATCH,1936611.0,True,False,False,True,False,1.0,['413247280'],
e307bd4ea-a98d-4cf4-4226-0772f234bcd2,1.0,413373000,CHN,CHANGHANGFENGCAI,9379789,['TANKER'],NANJING TANKER,413373000,CHN,CHANG HANG FENG CAI,SEVERAL_FIELDS,3697998.0,False,False,True,False,False,1.0,['413373000'],
084efcab5-5522-ea17-5e99-e13fc6dcd53e,1.0,413377010,CHN,FULONG01HAO,9641041,['TANKER'],AVIC INTERNATIONAL LEASING,413377010,CHN,FU LONG 01 HAO,SEVERAL_FIELDS,2231894.0,False,False,True,False,False,1.0,['413377010'],
5f2f144c6-66e2-d6d7-8312-59c570d52fd5,0.0,,,,,[],,413306490,CHN,JIN YU HONG YUN,NO_MATCH,2089878.0,True,False,False,True,False,1.0,['413306490'],
f9fb2826c-cfc7-9ea9-adaa-1537746f638f,0.0,,,,,[],,413897903,CHN,TIELONG68979-48%,NO_MATCH,348.0,True,False,False,True,False,1.0,['413897903'],
3ffc51e4c-c333-8598-11b3-3d20b967da8c,0.0,,,,,[],,413454950,CHN,FEN JIN YUN GANG,NO_MATCH,707831.0,True,False,False,True,False,1.0,['413454950'],
45c810595-576c-acfb-107a-7e2406d5108c,0.0,,,,,[],,413530030,CHN,HONG XIN 108,NO_MATCH,1353642.0,True,False,False,True,False,1.0,['413530030'],
474ebb552-283b-17b1-0e1b-55a4884438d1,0.0,,,,,[],,412441932,CHN,,NO_MATCH,89225.0,True,False,False,True,True,1.0,['412441932'],
64bdb805a-a9ac-57ac-b83a-b15a1f4e84dd,0.0,,,,,[],,413692990,CHN,TONG DA 86,NO_MATCH,656580.0,True,False,False,True,False,1.0,['413692990'],
b39e6e49b-b28a-a4f0-39b3-f5434c15623a,2.0,413380880,CHN,JIASHUN,9468047,['TANKER'],SHANGHAI CHANGSHI SHIPPING,413380880,CHN,JIA SHUN,SEVERAL_FIELDS,3017320.0,False,False,True,False,False,2.0,"['413077010', '413380880']",
00fc09370-0392-2568-57eb-0a7cdce421db,0.0,,,,,[],,413457160,CHN,BO YUAN JING,NO_MATCH,3026075.0,True,False,False,True,False,1.0,['413457160'],
0eec1a9c1-1a95-dcc7-cbde-77824791cbd0,0.0,,,,,[],,413191838,CHN,TIELONG61918-38-99%,NO_MATCH,36478.0,True,False,False,True,False,1.0,['413191838'],
6e5cb49a5-5b89-5c13-6d52-14859d89a66f,0.0,,,,,[],,413898330,CHN,TIELONG68983-30-99%,NO_MATCH,67639.0,True,False,False,True,False,1.0,['413898330'],
3576a96e0-0716-6c45-8394-382665269644,0.0,,,,,[],,413625240,CHN,JIAN MING 88,NO_MATCH,953270.0,True,False,False,True,False,1.0,['413625240'],
76139ae09-974d-f951-0ce2-c7fec8734a61,0.0,,,,,[],,413339780,CHN,YIJIA6,NO_MATCH,2305363.0,True,False,False,True,False,1.0,['413339780'],
44d574c8e-e455-0c56-113b-3f0c63c74958,0.0,,,,,[],,413262420,CHN,SHEN HUA 518,NO_MATCH,3241245.0,True,False,False,True,False,1.0,['413262420'],
27f2eb26c-c313-ede0-9088-998e57fb45cc,0.0,,,,,[],,412450826,CHN,,NO_MATCH,29325.0,True,False,False,True,True,1.0,['412450826'],
c29c22f0b-b081-b68f-44ae-d80e7516d4aa,0.0,,,,,[],,413221520,CHN,CHANG JING 9,NO_MATCH,6994269.0,True,False,False,True,False,1.0,['413221520'],
75a868751-1986-e0bd-feac-bf20d581a6a8,0.0,,,,,[],,413199720,CHN,HAILONGHAO61997-20,NO_MATCH,88842.0,True,False,False,True,False,1.0,['413199720'],
96b775634-4aa9-6c6b-ba7e-3e97bc7be9d0,0.0,,,,,[],,413665623,CHN,60815-4-99%,NO_MATCH,5075.0,True,False,False,True,False,1.0,['413665623'],
d73aa238f-f356-bf30-cb42-32ea1a270475,0.0,,,,,[],,412441606,CHN,,NO_MATCH,349.0,True,False,False,True,True,1.0,['412441606'],
1dd3a123d-dac5-81b3-966f-6f9bd2bad9a0,0.0,,,,,[],,413457630,CHN,XIN MING ZHOU 70,NO_MATCH,4242011.0,True,False,False,True,False,1.0,['413457630'],
b2501c940-02c7-0a79-e991-2f6bbf3c7cbc,0.0,,,,,[],,413401270,CHN,JINFUHANG 69,NO_MATCH,1941355.0,True,False,False,True,False,1.0,['413401270'],
393a48e41-1143-3980-b5f4-ed74ce8e6c76,0.0,,,,,[],,413209660,CHN,GUO XIANG 8,NO_MATCH,1319798.0,True,False,False,True,False,1.0,['413209660'],
639611874-47fa-fe66-b390-2458dc6cf0e6,0.0,,,,,[],,412432585,CHN,,NO_MATCH,291.0,True,False,False,True,True,1.0,['412432585'],
bc310dba0-081d-ff4a-5903-1469fd357e2c,3.0,413293540,CHN,HUAHAI6,9270294,['TANKER'],HUA HAI PETROLEUM TRANSPORT,413293540,CHN,HUA HAI 6,SEVERAL_FIELDS,1522238.0,False,False,True,False,False,3.0,"['412560000', '413293540', '413374829']",
d3152f50e-e06e-7192-d002-459050531b55,3.0,413701040,CHN,JINFUYUAN,9131204,['CARGO'],PINGTAN JINYUAN SHIPPING,413701040,CHN,JIN FU YUAN,SEVERAL_FIELDS,4182343.0,False,False,True,False,False,3.0,"['412209240', '413523520', '413701040']",
1f6ae8626-6f01-d88a-9cd6-d9f7517b48e0,0.0,,,,,[],,413539250,CHN,HENG SHENG 68,NO_MATCH,2812302.0,True,False,False,True,False,1.0,['413539250'],
09db2af06-6c6c-ed86-a72e-6e2586738753,0.0,,,,,[],,413616221,CHN,MINLIANYU60162-2132%,NO_MATCH,105.0,True,False,False,True,False,1.0,['413616221'],
ddb15135d-d3ff-86c4-db9f-e6336e845e38,0.0,,,,,[],,412050607,CHN,,NO_MATCH,554.0,True,False,False,True,True,1.0,['412050607'],
9f198b037-775b-036b-3ca0-d9092a45a26e,0.0,,,,,[],,413210930,CHN,ZHUO YUAN 88,NO_MATCH,2251942.0,True,False,False,True,False,1.0,['413210930'],
5ac16b39e-e280-ab50-6429-7fcffb3e1b52,0.0,,,,,[],,413532470,CHN,HUAYUSHUNJIANGHAI,NO_MATCH,1627167.0,True,False,False,True,False,1.0,['413532470'],
48143e242-2127-5580-19c4-f60dd2915d4b,0.0,,,,,[],,413604306,CHN,MINLIAN60435-6-67%,NO_MATCH,328.0,True,False,False,True,False,1.0,['413604306'],
a9cb3512d-dae4-6bb5-15a3-f8d93064dbc7,0.0,,,,,[],,413216630,CHN,XING MAO HANG HAI,NO_MATCH,1379901.0,True,False,False,True,False,1.0,['413216630'],
b505a772f-fd2b-e31c-5a7e-0297fbc8b6eb,0.0,,,,,[],,413210180,CHN,JIN HANG LI LIANG,NO_MATCH,2268139.0,True,False,False,True,False,1.0,['413210180'],
697b00d8f-fb9f-203f-f38e-adb5c011225c,0.0,,,,,[],,413665665,CHN,60815-16-99%,NO_MATCH,1250.0,True,False,False,True,False,1.0,['413665665'],
6ece6f512-2a7d-10af-09b3-f0c61a9da2ce,0.0,,,,,[],,413875046,CHN,CHINACOASTGUARD2202,NO_MATCH,234574.0,True,False,False,True,False,1.0,['413875046'],
f426c66c1-1a40-cd48-65ed-53638bb1e165,0.0,,,,,[],,413376940,CHN,XIN HONG RUN 58,NO_MATCH,1013197.0,True,False,False,True,False,1.0,['413376940'],
1d9ee924b-b49b-d666-3063-ff976ba4c4ba,1.0,413445680,CHN,FENGYI2,9629354,['TANKER'],ZHEJIANG FENGYI SHIPPING,413445680,CHN,JI XIANG YUAN,SEVERAL_FIELDS,2478327.0,False,False,True,False,False,1.0,['413445680'],
9e79989c6-6f88-7e8b-d484-af418fef756b,0.0,,,,,[],,413699360,CHN,AN SHENG 19,NO_MATCH,2681464.0,True,False,False,True,False,1.0,['413699360'],
b3f1db568-8179-979f-3e02-3dcbf7cca03e,0.0,,,,,[],,413394160,CHN,XIN YUAN TONG,NO_MATCH,1908498.0,True,False,False,True,False,1.0,['413394160'],
628f3043d-d903-2bda-f278-c8a6f38da828,0.0,,,,,[],,413266660,CHN,HANG AN SHUN,NO_MATCH,1401929.0,True,False,False,True,False,1.0,['413266660'],
e16a6fd4f-fe85-6778-7746-65aceb46c9cd,0.0,,,,,[],,413897936,CHN,TIELONG68979-36-99%,NO_MATCH,41855.0,True,False,False,True,False,1.0,['413897936'],
9500606ae-e4de-89ec-b2bf-de8e34e061b8,2.0,413439730,CHN,HONGDA,9349083,['TANKER'],TAIZHOU ZHONGKAI SHPG,413439730,CHN,HONG DA 27,SEVERAL_FIELDS,2625109.0,False,False,True,False,False,2.0,"['413439730', '441302462']",
fab7add0b-b1ee-f9c4-a03e-6fc2afd06ecb,0.0,,,,,[],,413444650,CHN,FENGRONGJINQU,NO_MATCH,598375.0,True,False,False,True,False,1.0,['413444650'],
eb3f0aed0-0068-7de6-aebc-78debe5beea1,0.0,,,,,[],,412450784,CHN,,NO_MATCH,381.0,True,False,False,True,True,1.0,['412450784'],
bcf2156d6-6b56-bb75-1bf7-22c99fe7a450,0.0,,,,,[],,413697870,CHN,ANTONGHAIKOU,NO_MATCH,1090861.0,True,False,False,True,False,1.0,['413697870'],
a8b325f95-522c-4b4a-8608-f13a4e12ff19,0.0,,,,,[],,413232360,CHN,XIN FU YUAN 10,NO_MATCH,2343657.0,True,False,False,True,False,1.0,['413232360'],
bd9bd11df-f0aa-8360-5b2d-efab4e988c90,0.0,,,,,[],,413897749,CHN,TIELONG68977-49-84%,NO_MATCH,1932.0,True,False,False,True,False,1.0,['413897749'],
5f73a3aff-f442-2bb2-2b75-098f3831a489,0.0,,,,,[],,413445330,CHN,ZHONG WEI SHUN,NO_MATCH,1858649.0,True,False,False,True,False,1.0,['413445330'],
6962a5a98-82a2-5316-46b0-7cad59281f1d,0.0,,,,,[],,413297060,CHN,XIANG YI HE,NO_MATCH,1386491.0,True,False,False,True,False,1.0,['413297060'],
bfca525ef-fd29-894c-59cd-186a7ad532c8,0.0,,,,,[],,413587420,CHN,GUO YANG XIN RONG,NO_MATCH,1501323.0,True,False,False,True,False,1.0,['413587420'],
357efcc1f-f31d-7242-0b51-10626b6fa94e,1.0,413068000,CHN,XINSUZHOU,9262144,['CARGO'],COSCO SHIPPING DEVELOPMENT,413068000,CHN,XIN SU ZHOU,SEVERAL_FIELDS,8740167.0,False,False,True,False,False,1.0,['413068000'],
eb77e63de-edca-f2d6-2610-ac94e544627a,0.0,,,,,[],,413438430,CHN,MINGYE68,NO_MATCH,703881.0,True,False,False,True,False,1.0,['413438430'],
298381ae9-900a-3508-9c9c-54f76cd96a64,2.0,413703630,CHN,HAISU6,9339026,['CARGO'],FOREVER RICH SHIPPING,413703630,CHN,HAISU6,SEVERAL_FIELDS,2626073.0,False,False,False,False,False,2.0,"['210122000', '413703630']",
b7cec6094-4c2a-8382-d274-598216e5417d,0.0,,,,,[],,413898334,CHN,TIELONG68983-34-99%,NO_MATCH,76516.0,True,False,False,True,False,1.0,['413898334'],
6efe87b4a-af92-dab4-5556-c0ba264ac704,0.0,,,,,[],,413600848,CHN,DAYIFA166(00016)-19,NO_MATCH,6619.0,True,False,False,True,False,1.0,['413600848'],
350e321b4-4513-a55a-07fb-c245cd2897b6,0.0,,,,,[],,413653870,CHN,HAI CHAO 2506,NO_MATCH,151419.0,True,False,False,True,False,1.0,['413653870'],
65aebac2a-ab6a-c10f-b2a5-86599db55a40,0.0,,,,,[],,413665626,CHN,60815-7-99%,NO_MATCH,6032.0,True,False,False,True,False,1.0,['413665626'],
4af64ac20-001e-bcc3-33f6-d720f3540038,0.0,,,,,[],,413224290,CHN,HUAYANGZHIXING,NO_MATCH,2543843.0,True,False,False,True,False,1.0,['413224290'],
f3b364021-1b95-d3fd-bbe2-a1dc3465b082,0.0,,,,,[],,413562760,CHN,LIAN RONG 01,NO_MATCH,2540896.0,True,False,False,True,False,1.0,['413562760'],
9c8ec7fe4-4378-d86c-44ec-a4f7d7c86753,0.0,,,,,[],,413453390,CHN,HONG DA XIN 58,NO_MATCH,4732925.0,True,False,False,True,False,1.0,['413453390'],
05adecf03-3151-e54b-8b5b-19c9e72f8cad,0.0,,,,,[],,413543050,CHN,AO TONG 8,NO_MATCH,2213800.0,True,False,False,True,False,1.0,['413543050'],
ecef98a09-98ec-d1e7-9a98-8e56dd25ea38,0.0,,,,,[],,413561110,CHN,FU XIN 9,NO_MATCH,2136590.0,True,False,False,True,False,1.0,['413561110'],
ec7d35d6e-ed10-9dee-0deb-34ecebe8e241,0.0,,,,,[],,412442310,CHN,,NO_MATCH,153.0,True,False,False,True,True,1.0,['412442310'],
14c8444f7-76be-6997-c9b4-088c0748d355,0.0,,,,,[],,413600844,CHN,DAYIFA166(00016)-15,NO_MATCH,24261.0,True,False,False,True,False,1.0,['413600844'],
cbdf3605f-f786-3c43-f4df-c422de3a0e0a,0.0,,,,,[],,413213320,CHN,ZHONG GU NAN HAI,NO_MATCH,4497541.0,True,False,False,True,False,1.0,['413213320'],
1e2f9a8de-e14a-537f-c9a0-807d4ef54f57,0.0,,,,,[],,413707150,CHN,HUA SHENG 59,NO_MATCH,3698704.0,True,False,False,True,False,1.0,['413707150'],
dc8f7aabd-d2a4-6f84-9fde-fb26642781d0,0.0,,,,,[],,413470540,CHN,HAI SHUN YOU 95,NO_MATCH,1444954.0,True,False,False,True,False,1.0,['413470540'],
59848032c-cfa9-8cd0-6f27-17c9280eb170,0.0,,,,,[],,413349090,CHN,DONGFANGYUANYUAN-1,NO_MATCH,2593928.0,True,False,False,True,False,1.0,['413349090'],
cd539832a-a9d7-fef7-9a96-94f0db632ef1,0.0,,,,,[],,413352710,CHN,HUA JIANG 7,NO_MATCH,3701494.0,True,False,False,True,False,1.0,['413352710'],
d65a8960f-f673-823f-956c-d66bfbee4c19,0.0,,,,,[],,413553610,CHN,PENG XIANG 11,NO_MATCH,1858867.0,True,False,False,True,False,1.0,['413553610'],
663f365e2-21e5-62e2-6cda-c8407ffa462a,0.0,,,,,[],,413654611,CHN,MINLIANYU60546-1182%,NO_MATCH,584.0,True,False,False,True,False,1.0,['413654611'],
e6d038b47-7038-a91d-3e0d-bcf0f2747a61,0.0,,,,,[],,413339720,CHN,HUA SHENG 116,NO_MATCH,2939982.0,True,False,False,True,False,1.0,['413339720'],
bcd1d27ef-ffc0-62ca-919b-64992ed2d293,0.0,,,,,[],,413693668,CHN,MINLIANYU60936-6899%,NO_MATCH,6070.0,True,False,False,True,False,1.0,['413693668'],
55ef88a23-3bfd-8f50-4f83-4a4cffff9de5,0.0,,,,,[],,413707650,CHN,XING TONG 6,NO_MATCH,1246920.0,True,False,False,True,False,1.0,['413707650'],
0e66b56be-eb9f-b6cc-3aea-04842ccb0c25,0.0,,,,,[],,413159971,CHN,TIELONG61599-71-99%,NO_MATCH,22946.0,True,False,False,True,False,1.0,['413159971'],
f846c65de-ea0a-e1c6-f896-a5e1a23d7f41,1.0,413304980,CHN,YIHANGJINSHUN,9749142,['NON_FISHING'],NO 1 ENGINEERING,413304980,CHN,YI HANG JIN SHUN,SEVERAL_FIELDS,2618133.0,False,False,True,False,False,1.0,['413304980'],
1ab7f3054-41a7-69d9-eca0-1420ea806442,0.0,,,,,[],,413177950,CHN,TIELONG61779-50-99%,NO_MATCH,5269.0,True,False,False,True,False,1.0,['413177950'],
a5b80feaa-ade2-fe4c-4b82-0a1facdfb877,0.0,,,,,[],,413380750,CHN,ZHONG GU ZHU HAI,NO_MATCH,3464473.0,True,False,False,True,False,1.0,['413380750'],
6fdf293fe-eafb-808a-37c4-936f9bf38d6e,0.0,,,,,[],,413391120,CHN,LING HANG 13,NO_MATCH,1310702.0,True,False,False,True,False,1.0,['413391120'],
e8d6ebf24-47c0-8a82-51b6-97092cea01cb,2.0,413367780,CHN,NANLIAN6,9582063,['TANKER'],NANJING SHENGHANG SHIPPING,413367780,CHN,NAN LIAN 006,SEVERAL_FIELDS,3270476.0,False,False,True,False,False,2.0,"['413367780', '413437510']",
7b026ab52-2bc3-bce4-a3d6-eef0755c9355,1.0,413368730,CHN,NANLIAN9,8527808,['TANKER'],NANJING SHENGHANG SHIPPING,413368730,CHN,NAN LIAN 9,SEVERAL_FIELDS,2531120.0,False,False,True,False,False,1.0,['413368730'],
f779868d0-0c28-7b1f-f7bd-9ba58695abd8,0.0,,,,,[],,413325930,CHN,HUI ZE QI HANG,NO_MATCH,549381.0,True,False,False,True,False,1.0,['413325930'],
2b6aed386-683f-a1d9-b1d2-d35ee47f9451,0.0,,,,,[],,413239980,CHN,JIANXING56,NO_MATCH,2165402.0,True,False,False,True,False,1.0,['413239980'],
18903f06e-ed3b-82df-84c8-c52a77dc549d,0.0,,,,,[],,413442560,CHN,EN JIE 5,NO_MATCH,689973.0,True,False,False,True,False,1.0,['413442560'],
2677f6a3f-fff7-98ca-21d3-793e44aac9f9,0.0,,,,,[],,413616090,CHN,SHAN TONG,NO_MATCH,783890.0,True,False,False,True,False,1.0,['413616090'],
c36df3589-99b7-7c3f-5eea-4c765ee48371,0.0,,,,,[],,413346790,CHN,XING TONG 79,NO_MATCH,2363810.0,True,False,False,True,False,1.0,['413346790'],
60b21f8d1-1fcf-9eac-9642-02e0f8f524be,0.0,,,,,[],,413297720,CHN,XIN MING ZHOU 102,NO_MATCH,2987594.0,True,False,False,True,False,1.0,['413297720'],
59315f2a5-52cd-3904-8f0f-6ab9b83385da,0.0,,,,,[],,413701950,CHN,CI TONG 1,NO_MATCH,1766655.0,True,False,False,True,False,1.0,['413701950'],
38bbae088-86db-e593-0663-50efe1d32344,0.0,,,,,[],,412422091,CHN,,NO_MATCH,690.0,True,False,False,True,True,1.0,['412422091'],
a37b7d079-95a2-2f4a-0cce-c752fcfefd77,0.0,,,,,[],,412441187,CHN,,NO_MATCH,12632.0,True,False,False,True,True,1.0,['412441187'],
0b20ac947-78c4-7c0a-bf73-b8df5f708215,0.0,,,,,[],,413665668,CHN,60815-19-99%,NO_MATCH,6915.0,True,False,False,True,False,1.0,['413665668'],
d8ac1b8d2-21eb-30c7-e107-cd2bf2285acf,1.0,413464980,CHN,FENGHAI21,9582582,['TANKER'],DONGGUAN FENGHAI OCEAN SHPG,413464980,CHN,SHENGHANGGUANGMING,SEVERAL_FIELDS,2372711.0,False,False,True,False,False,1.0,['413464980'],
4bb32f8f3-3d5f-7180-3d70-758fd176f4e7,0.0,,,,,[],,413324610,CHN,CHUN TIAN 2 HAO,NO_MATCH,99557.0,True,False,False,True,False,1.0,['413324610'],
77aaf5d58-81e1-e9b5-367d-ee7a71ad9478,0.0,,,,,[],,413285820,CHN,ZHONG HONG 27,NO_MATCH,4037958.0,True,False,False,True,False,1.0,['413285820'],
1e43736b7-73de-1592-fece-0a41125f82bd,0.0,,,,,[],,413307920,CHN,SHENG YOU 251,NO_MATCH,1997755.0,True,False,False,True,False,1.0,['413307920'],
b887159ed-d110-90ae-9b5c-bfaaaedea178,0.0,,,,,[],,413254790,CHN,XINAOTAI166,NO_MATCH,248972.0,True,False,False,True,False,1.0,['413254790'],
1380895eb-b462-3af6-1ece-c7fc65c4af36,0.0,,,,,[],,413310920,CHN,ZUN HAI 2,NO_MATCH,1522313.0,True,False,False,True,False,1.0,['413310920'],
01d2985cd-d9be-9b7a-489d-aee5e172ebe1,0.0,,,,,[],,413307240,CHN,RUI GAO CHUANG XIN,NO_MATCH,1404317.0,True,False,False,True,False,1.0,['413307240'],
df760a5b5-5cf1-eac0-ea5b-60939bc59d9a,0.0,,,,,[],,413375740,CHN,WEI YE 58,NO_MATCH,551740.0,True,False,False,True,False,1.0,['413375740'],
088e5b21b-bae8-3530-de76-6ae41799a0c3,0.0,,,,,[],,413375930,CHN,XIN HAI MING,NO_MATCH,4358062.0,True,False,False,True,False,1.0,['413375930'],
4bc867f5c-c501-8b84-aec9-e7324c9aec84,0.0,,,,,[],,413898301,CHN,TIELONG68983-99%,NO_MATCH,25918.0,True,False,False,True,False,1.0,['413898301'],
83e063993-3691-534c-0d19-9a7d965371d1,0.0,,,,,[],,413149525,CHN,TIELONG61495-25-93%,NO_MATCH,86.0,True,False,False,True,False,1.0,['413149525'],
2a16bbf75-50c8-d237-540b-80bb20d7876f,0.0,,,,,[],,413205242,CHN,MINLIANYU60866-8-98%,NO_MATCH,224.0,True,False,False,True,False,1.0,['413205242'],
e190af68d-d2f7-c185-0884-5a372d5fea49,0.0,,,,,[],,413459620,CHN,XIN MING ZHOU80,NO_MATCH,2800557.0,True,False,False,True,False,1.0,['413459620'],
e0724e0aa-ab30-63e0-0fa1-bd4d4d7fab1c,0.0,,,,,[],,413705560,CHN,JIANG XIN 10,NO_MATCH,2367302.0,True,False,False,True,False,1.0,['413705560'],
d18c0cd75-5373-66f3-fe96-07e79d79a550,1.0,413150000,CHN,XINZHANJIANG,9378814,['CARGO'],COSCO SHIPPING DEVELOPMENT,413150000,CHN,XIN ZHAN JIANG,SEVERAL_FIELDS,7283880.0,False,False,True,False,False,1.0,['413150000'],
51373cb93-3d91-2feb-2235-7a0c5a411a51,0.0,,,,,[],,413258120,CHN,YUN DA 7,NO_MATCH,2194693.0,True,False,False,True,False,1.0,['413258120'],
8e6ab62a1-10e0-bb8e-ed6f-b56b7957c945,1.0,413280000,CHN,BEIHAIWEIWANG,9435296,['TANKER'],SHANGHAI NORTH SEA SHPG,413280000,CHN,BEI HAI WEI WANG,SEVERAL_FIELDS,2721159.0,False,False,True,False,False,1.0,['413280000'],
5f47424ed-dd79-a9a4-2d04-911da123edfa,0.0,,,,,[],,412441987,CHN,,NO_MATCH,2889.0,True,False,False,True,True,1.0,['412441987'],
a809746f9-920c-982b-32c4-686a46b5bdd1,0.0,,,,,[],,412432200,CHN,,NO_MATCH,422.0,True,False,False,True,True,1.0,['412432200'],
9ed992b0b-b760-aa35-56cc-47880c09f064,0.0,,,,,[],,413280789,CHN,ZHELEJI,NO_MATCH,990.0,True,False,False,True,False,1.0,['413280789'],
2bfbb0474-4e1b-6421-b68c-0429de2d9647,0.0,,,,,[],,413259630,CHN,AO TONG 5,NO_MATCH,2223352.0,True,False,False,True,False,1.0,['413259630'],
7e1f50f42-28b8-d617-749f-94e3046d4a75,0.0,,,,,[],,413376010,CHN,XIN OU 15,NO_MATCH,1731308.0,True,False,False,True,False,1.0,['413376010'],
6dc3d7266-683f-1a62-fa1c-d06193aa2500,0.0,,,,,[],,413573480,CHN,XING HAI ZHI XING,NO_MATCH,512488.0,True,False,False,True,False,1.0,['413573480'],
23c35446e-e6d4-6074-d0e0-f954205e5c0a,0.0,,,,,[],,413255680,CHN,LIANG XIANG 88,NO_MATCH,2716736.0,True,False,False,True,False,1.0,['413255680'],
337d15160-081e-0631-4a17-d71e07d3137b,0.0,,,,,[],,413191802,CHN,TIELONG61918-02-97%,NO_MATCH,5569.0,True,False,False,True,False,1.0,['413191802'],
b570cd0e1-164c-6cb9-ac9c-e8fc007dcad8,0.0,,,,,[],,413014186,CHN,MINLIANYU61418-22,NO_MATCH,14352.0,True,False,False,True,False,1.0,['413014186'],
e92ecbda3-34ac-8ba3-5b49-37b30e24134c,0.0,,,,,[],,413206870,CHN,RONGWEITUO1,NO_MATCH,359170.0,True,False,False,True,False,1.0,['413206870'],
08c4eecf9-99c6-6fcd-7b4f-ce3f45c81868,0.0,,,,,[],,413159972,CHN,TIELONG61599-72-99%,NO_MATCH,28572.0,True,False,False,True,False,1.0,['413159972'],
0a5696888-87d8-a458-db08-f5618ed55c10,0.0,,,,,[],,413214540,CHN,WEI YE 68,NO_MATCH,622837.0,True,False,False,True,False,1.0,['413214540'],
1b8f4ed8a-a962-3ae8-1096-cdfd502e0ba1,0.0,,,,,[],,413148812,CHN,TIELONG61488-12-97%,NO_MATCH,1360.0,True,False,False,True,False,1.0,['413148812'],
858a5aa50-0bb0-1ea9-ef30-220c5cf39dd8,2.0,413479290,CHN,HENGYU93,9780823,['TANKER'],FOSHAN HAIBOSHUN SHPG,413479290,CHN,HENG   YU   93,SEVERAL_FIELDS,3275832.0,False,False,True,False,False,1.0,['413479290'],
6257b2b66-6713-ab76-550a-174c17b781ce,0.0,,,,,[],,413699590,CHN,CHANG SHENG JI 6,NO_MATCH,2517076.0,True,False,False,True,False,1.0,['413699590'],
36e53f9bf-f8fe-e777-3b55-681540442b77,0.0,,,,,[],,413512980,CHN,TAI HANG TENG FEI,NO_MATCH,1372859.0,True,False,False,True,False,1.0,['413512980'],
