vessel_id,mmsi,ship_name,flag,vessel_type,geartype,hours,entry_ts,exit_ts,is_china_flag,is_china_mmsi,is_known_ccg,has_no_name,suspicious_score
0e2423f0f-f027-21cb-37a8-43df55109042,100192899,01928+9-74%,,GEAR,GEAR,19,2025-12-27T07:00:00Z,2025-12-29T14:00:00Z,False,False,False,False,0.0
f44ea8eb8-8144-63cb-a00f-166904f8d62e,926198634,TIELONG61986-34-99%,,GEAR,GEAR,82,2025-12-27T07:00:00Z,2026-01-01T23:00:00Z,False,False,False,False,0.0
d68d5da25-5178-37ae-8f57-f36762947712,100604593,NET04593--6--99%,,GEAR,GEAR,3,2025-12-29T08:00:00Z,2025-12-29T10:00:00Z,False,False,False,False,0.0
6d6e9ca68-8fdf-5c60-7010-14436adfcdb2,441401000,KMTC DELHI,KOR,CARGO,CARGO,8,2025-12-27T03:00:00Z,2025-12-27T10:00:00Z,False,False,False,False,0.0
67ab4128f-f1d6-d010-6dd1-5bcd8f2a655f,231903201,MINPUYU55566-27-95%,FRO,GEAR,GEAR,10,2025-12-27T17:00:00Z,2025-12-28T03:00:00Z,False,False,False,False,0.0
12e2e9817-776e-9bf7-e47f-55d1fea0603b,100231024,02310-24--99%,,GEAR,GEAR,11,2025-12-27T12:00:00Z,2025-12-29T14:00:00Z,False,False,False,False,0.0
937728a9b-bdc2-443e-21a4-4faf554439e3,416006878,DONGHAEYUGAANG NO.1,TWN,FISHING,SET_LONGLINES,6,2025-12-30T13:00:00Z,2025-12-30T19:00:00Z,False,False,False,False,0.0
26ce8254b-b8ea-4b77-933c-05ceb649b42a,901512037,15123388-99%,,GEAR,GEAR,19,2025-12-27T09:00:00Z,2025-12-29T10:00:00Z,False,False,False,False,0.0
9a6b8dd53-3469-3bad-173b-0e14987fa734,249758000,TOMBARRA,MLT,CARGO,CARGO,5,2025-12-27T12:00:00Z,2025-12-27T16:00:00Z,False,False,False,False,0.0
9f5aa4865-54e6-5195-a504-c7d648fde562,100439210,FUDINGYU04392-10-,,GEAR,GEAR,34,2025-12-27T07:00:00Z,2025-12-29T17:00:00Z,False,False,False,False,0.0
0ea9a0d7b-b85b-9133-7280-971dd858cfaa,636023526,ANJI SOUNDNESS,LBR,CARGO,CARGO,8,2025-12-31T22:00:00Z,2026-01-01T05:00:00Z,False,False,False,False,0.0
9f0084f02-2771-ee5f-a585-da72b2bee683,904362019,04362-19-99%,,GEAR,GEAR,13,2025-12-27T04:00:00Z,2025-12-28T04:00:00Z,False,False,False,False,0.0
d7a3fe2ae-e7d7-c3db-4cb2-17450d20ffc6,110231203,02312-03--99%,,GEAR,GEAR,15,2025-12-27T13:00:00Z,2025-12-29T12:00:00Z,False,False,False,False,0.0
baac5d3ea-a704-7e65-42e3-47238e91af14,286086822,YU60868--22-95%,,GEAR,GEAR,22,2025-12-27T00:00:00Z,2025-12-30T10:00:00Z,False,False,False,False,0.0
e08a61470-0cdf-b26d-684b-071e50d862cb,231161007,23116--7-62%,FRO,GEAR,GEAR,7,2025-12-27T11:00:00Z,2025-12-27T21:00:00Z,False,False,False,False,0.0
e8aa25db6-64bd-4a6d-2a4e-526a649ca6e4,477957600,DONG FANG XIAMEN,HKG,CARGO,CARGO,5,2025-12-27T01:00:00Z,2025-12-31T19:00:00Z,False,False,False,False,0.0
18a4a7883-38be-8908-11bc-0db51c3b79de,226062211,LIN60622--11-90%,FRA,GEAR,GEAR,7,2025-12-27T08:00:00Z,2025-12-29T07:00:00Z,False,False,False,False,0.0
bd2443ed7-7c89-095e-77eb-f3421c34820c,103504375,NET04375--35--99%,,GEAR,GEAR,6,2025-12-28T00:00:00Z,2025-12-28T07:00:00Z,False,False,False,False,0.0
31352c174-433f-1022-4458-a477c988e5ec,18239120,02391-20-91%,,GEAR,GEAR,22,2025-12-27T11:00:00Z,2025-12-29T17:00:00Z,False,False,False,False,0.0
38b9fe358-8187-4fa6-88f5-6bef2baeae83,250901005,1812-08-99%,IRL,GEAR,GEAR,19,2025-12-27T00:00:00Z,2025-12-28T11:00:00Z,False,False,False,False,0.0
fbd01c278-8bd3-3c73-021c-964e76a3d902,477859600,SITC XIANDE,HKG,CARGO,CARGO,4,2025-12-31T04:00:00Z,2025-12-31T07:00:00Z,False,False,False,False,0.0
8673ade09-91b1-1617-9a31-e45ab977824f,100000953,MINLIANYU6103720,,GEAR,GEAR,4,2025-12-27T06:00:00Z,2025-12-27T09:00:00Z,False,False,False,False,0.0
eecfe8919-9596-79c9-0001-4a5bf644f15c,477826900,HEBEI LEGEND,HKG,CARGO,CARGO,4,2025-12-29T03:00:00Z,2025-12-29T06:00:00Z,False,False,False,False,0.0
37455a706-69fc-4098-f978-0a2049d51840,416009025,TAICHIN 305,TWN,OTHER,OTHER,144,2025-12-27T00:00:00Z,2026-01-01T23:00:00Z,False,False,False,False,0.0
853ea414f-f21f-ff09-3ccd-4e3689b0191f,636017992,EPIC TRADER,LBR,CARGO,CARGO,8,2026-01-01T03:00:00Z,2026-01-01T10:00:00Z,False,False,False,False,0.0
9c68882f0-09b0-11d5-7d0c-43ec634cc38f,286085307,60853--7-99%,,GEAR,GEAR,3,2025-12-27T20:00:00Z,2025-12-28T01:00:00Z,False,False,False,False,0.0
9a68928a0-080e-a820-ff39-4cd1bb0f3e7a,477967300,SITC FUJIAN,HKG,CARGO,CARGO,4,2025-12-30T23:00:00Z,2025-12-31T02:00:00Z,False,False,False,False,0.0
5dc672630-03cc-fd54-c974-be7575af97af,613541500,ELODIE I,CMR,OTHER,OTHER,7,2025-12-29T22:00:00Z,2025-12-30T04:00:00Z,False,False,False,False,0.0
9c50a4080-0feb-a9aa-8663-784393843e23,667002352,FESCO DALNEGORSK,SLE,CARGO,CARGO,4,2025-12-31T15:00:00Z,2025-12-31T18:00:00Z,False,False,False,False,0.0
a0a68481f-fb84-dd32-1dc0-5a27dd42b51d,538011257,MARINA R,MHL,OTHER,OTHER,7,2025-12-28T14:00:00Z,2025-12-28T20:00:00Z,False,False,False,False,0.0
120fd9e95-5575-424b-84c5-5b26575b6044,567303000,URU BHUM,THA,CARGO,CARGO,4,2025-12-27T17:00:00Z,2025-12-27T22:00:00Z,False,False,False,False,0.0
ab734dda2-2991-cf0b-6472-0f085eb52bfe,296897511,68975-11-89%,,GEAR,GEAR,10,2025-12-27T01:00:00Z,2025-12-28T11:00:00Z,False,False,False,False,0.0
5e385feff-f71f-eb85-5678-02331ef714c1,296041107,60411--7-76%,,GEAR,GEAR,6,2025-12-27T01:00:00Z,2025-12-28T10:00:00Z,False,False,False,False,0.0
1008f3133-3c68-d85d-8176-bda2f850fdee,516081503,60815--03-99%,CXR,GEAR,GEAR,1,2025-12-28T01:00:00Z,2025-12-28T01:00:00Z,False,False,False,False,0.0
0c0780ded-d978-6bde-36cd-5b4c1bc92063,100327713,60853--1-99%,,GEAR,GEAR,5,2025-12-27T21:00:00Z,2025-12-28T02:00:00Z,False,False,False,False,0.0
7fbaee668-8d4f-578f-0b05-e6e00d07c10f,123047654,TIELONG61495-3-97%,,GEAR,GEAR,25,2025-12-27T00:00:00Z,2025-12-28T06:00:00Z,False,False,False,False,0.0
e89d16c65-5f18-1f56-670f-290649b31c2a,352005161,BRIGHT MOON,PAN,CARGO,CARGO,4,2025-12-27T16:00:00Z,2025-12-27T19:00:00Z,False,False,False,False,0.0
b76d1c43f-f1a9-9dcc-4f0a-6e37dd238ee6,346109610,61096-10-99%,,GEAR,GEAR,8,2025-12-27T07:00:00Z,2025-12-28T09:00:00Z,False,False,False,False,0.0
c10b802c9-9d49-d2bc-db04-d30f1987c067,296109618,61096-18-94%,,GEAR,GEAR,13,2025-12-27T04:00:00Z,2025-12-28T09:00:00Z,False,False,False,False,0.0
7834e363b-b79f-7fc4-b583-cec4a4bac99e,10146944,01469-44-99%,,GEAR,GEAR,26,2025-12-27T07:00:00Z,2025-12-29T14:00:00Z,False,False,False,False,0.0
c45449af6-6793-1307-33bf-7fa716a8cea8,563180800,WAN HAI 358,SGP,CARGO,CARGO,5,2025-12-30T15:00:00Z,2025-12-30T19:00:00Z,False,False,False,False,0.0
c8cfdf7d6-6e21-9af2-8473-364d10472fa7,636018264,YM COSMOS,LBR,CARGO,CARGO,6,2025-12-30T21:00:00Z,2025-12-31T02:00:00Z,False,False,False,False,0.0
53696bb83-3585-da47-15f1-dfc33fe01126,132771018,LG71018-13_8.0V,,GEAR,GEAR,13,2025-12-27T02:00:00Z,2025-12-27T20:00:00Z,False,False,False,False,0.0
4a5e7c727-7762-1d8e-26bc-a15b314ee6ed,806198644,TIELONG61986-44-99%,,GEAR,GEAR,84,2025-12-27T07:00:00Z,2026-01-01T23:00:00Z,False,False,False,False,0.0
ca8f41d90-013e-eb59-7dc4-6fa2171b6d91,636022889,ONE INNOVATION,LBR,CARGO,CARGO,4,2025-12-29T09:00:00Z,2025-12-29T12:00:00Z,False,False,False,False,0.0
faf3a7ffb-bc6b-1483-55b2-8338152cd45b,225180511,YU60886-63-65%,ESP,GEAR,GEAR,4,2025-12-27T22:00:00Z,2025-12-28T02:00:00Z,False,False,False,False,0.0
e055e6b50-0d74-6a44-3c71-2e64e130ee08,296086609,60866--9-99%,,GEAR,GEAR,3,2025-12-27T22:00:00Z,2025-12-28T01:00:00Z,False,False,False,False,0.0
a3b712dc1-1b3a-2cf8-c0ee-2502768357fa,563291600,AQUAMARINE,SGP,CARGO,CARGO,5,2025-12-27T20:00:00Z,2025-12-28T00:00:00Z,False,False,False,False,0.0
2dc6a4f5a-acec-a0f4-9c63-13ca0ce8a8a3,613181019,61318--19-94%,CMR,GEAR,GEAR,3,2025-12-27T12:00:00Z,2025-12-27T21:00:00Z,False,False,False,False,0.0
6558bbc5f-f425-eb76-6b7f-ec1a6548069c,18005988,00598-8-99%,,GEAR,GEAR,18,2025-12-27T07:00:00Z,2025-12-29T07:00:00Z,False,False,False,False,0.0
8511fea3d-dab4-2cc4-5339-c5d36c8619bf,306141814,61418-14-76%,BES,GEAR,GEAR,36,2025-12-27T01:00:00Z,2025-12-29T04:00:00Z,False,False,False,False,0.0
80a8b8be6-65db-c778-265e-ed1a5cdfc7fa,613181001,61318--1-94%,CMR,GEAR,GEAR,3,2025-12-30T13:00:00Z,2025-12-30T15:00:00Z,False,False,False,False,0.0
1fbed9a02-21cc-1d9d-4b97-5faa9934a15c,100604375,NET04375-6-99%,,GEAR,GEAR,20,2025-12-27T04:00:00Z,2025-12-28T08:00:00Z,False,False,False,False,0.0
7c9c4f6b6-6416-f730-8ab4-1f8dea2c6bfc,241121061,LELE1532 90%,GRC,GEAR,GEAR,1,2025-12-29T12:00:00Z,2025-12-29T12:00:00Z,False,False,False,False,0.0
75ab13a51-1a27-fa13-851b-70d6f834f219,806165510,61655-10-83%,,GEAR,GEAR,9,2025-12-27T19:00:00Z,2025-12-28T08:00:00Z,False,False,False,False,0.0
340bfacf6-6d6f-ebee-e416-71eaecae7eb8,100192810,01928+10-91%,,GEAR,GEAR,28,2025-12-27T07:00:00Z,2025-12-29T15:00:00Z,False,False,False,False,0.0
c4f0d381e-e3b7-a3f6-4be2-6f72fe9c92a0,806165545,61655-45-99%,,GEAR,GEAR,6,2025-12-27T19:00:00Z,2025-12-28T02:00:00Z,False,False,False,False,0.0
828554f2c-c9e3-88ca-40fa-3275204963db,200510806,LONG TOU YU05108+6-,,GEAR,GEAR,22,2025-12-27T03:00:00Z,2025-12-28T10:00:00Z,False,False,False,False,0.0
074cd84ce-eafb-16bb-9886-ff7afd0623c9,416002583,JIA SHYANG NO.66,TWN,FISHING,FIXED_GEAR,29,2025-12-27T03:00:00Z,2025-12-29T00:00:00Z,False,False,False,False,0.0
c39fefacc-c9aa-6db6-2e1d-99086f4bc76a,296041112,60411--12-92%,,GEAR,GEAR,4,2025-12-27T01:00:00Z,2025-12-28T00:00:00Z,False,False,False,False,0.0
6bedf9865-55b0-68f7-492f-fe55f0557104,561092032,61092-32-99%,WSM,GEAR,GEAR,12,2025-12-27T00:00:00Z,2025-12-28T10:00:00Z,False,False,False,False,0.0
d7be490da-af21-d166-1d93-89ddce590e28,100236932,FUDINGYU02369-32-,,OTHER,OTHER,17,2025-12-27T12:00:00Z,2025-12-29T14:00:00Z,False,False,False,False,0.0
367b0e070-0256-ab72-4c04-26f4d185a323,15980008,61598+8          90%,,GEAR,GEAR,24,2025-12-27T04:00:00Z,2025-12-29T04:00:00Z,False,False,False,False,0.0
079ed228e-e1c0-7e50-3448-8af92ef13b67,18236917,FUDINGYU02369-17-99%,,GEAR,GEAR,25,2025-12-27T07:00:00Z,2025-12-29T15:00:00Z,False,False,False,False,0.0
68d35204f-fd93-a728-67b1-417a338553a4,226081100,60815-100-99%,FRA,GEAR,GEAR,6,2025-12-27T18:00:00Z,2025-12-28T01:00:00Z,False,False,False,False,0.0
5dc641606-615c-1dc4-40f7-64a6f0717f73,286018757,YU60187--57-99%,,GEAR,GEAR,26,2025-12-27T01:00:00Z,2026-01-01T12:00:00Z,False,False,False,False,0.0
68799007e-ea9c-ecbb-8b6b-be1dde09bc08,636022814,LITTLE DOLPHIN,LBR,CARGO,CARGO,6,2026-01-01T16:00:00Z,2026-01-01T21:00:00Z,False,False,False,False,0.0
55b8a10a9-96cc-4093-6757-ff2e239e374a,396988808,SHENG FENG 888    9,,OTHER,OTHER,1,2025-12-27T05:00:00Z,2025-12-27T05:00:00Z,False,False,False,False,0.0
68ea006e8-8083-56ae-2ba0-b6745b3d8f8f,926198639,TIELONG61986-39-99%,,GEAR,GEAR,88,2025-12-27T09:00:00Z,2026-01-01T23:00:00Z,False,False,False,False,0.0
5c23957ba-ade1-a232-d1f7-607f2437ed11,98803667,80366-7-84%,,GEAR,GEAR,15,2025-12-27T03:00:00Z,2025-12-28T03:00:00Z,False,False,False,False,0.0
a87347eca-ac55-7380-a1fd-588430f4aebf,90118632,01186--32--99%,,GEAR,GEAR,4,2025-12-28T00:00:00Z,2025-12-28T04:00:00Z,False,False,False,False,0.0
2f13b1c75-5510-7fd4-0a42-283b1714b045,370138000,ZHONG XING HAI,PAN,CARGO,CARGO,7,2025-12-28T13:00:00Z,2025-12-28T19:00:00Z,False,False,False,False,0.0
51b84476a-aa28-d3eb-1aed-88e1f9b91b49,533170047,SHINLINE  12,MYS,CARGO,CARGO,6,2026-01-01T11:00:00Z,2026-01-01T16:00:00Z,False,False,False,False,0.0
bc76986f7-7c2c-92d7-6689-ca11c7ee411a,416001044,CHIN SHUN FU NO 26,TWN,FISHING,SET_LONGLINES,3,2025-12-27T06:00:00Z,2025-12-27T20:00:00Z,False,False,False,False,0.0
bd1efa6e2-25ee-6e8a-1f18-30d39c82a1e3,636015514,HYUNDAI HONOUR,LBR,CARGO,CARGO,8,2025-12-31T17:00:00Z,2026-01-01T00:00:00Z,False,False,False,False,0.0
72eaca5cc-cc1b-c69c-67d3-4a32e8f71d49,276056207,YU60562--7 70%,EST,OTHER,OTHER,38,2025-12-27T02:00:00Z,2026-01-01T20:00:00Z,False,False,False,False,0.0
793e5304a-a051-f0d1-86c2-4b4a49553cfb,373283000,C.S.PRINCESS,PAN,CARGO,CARGO,9,2025-12-29T01:00:00Z,2025-12-29T09:00:00Z,False,False,False,False,0.0
549cbdc44-4906-c9d1-f4d7-3eb97016c8ad,18231040,2310-40-99%,,GEAR,GEAR,25,2025-12-27T09:00:00Z,2025-12-29T12:00:00Z,False,False,False,False,0.0
2cbaaaa59-97ac-169e-9cb5-1f35e7b0f267,100439226,04392-26--57%,,GEAR,GEAR,24,2025-12-27T07:00:00Z,2025-12-29T14:00:00Z,False,False,False,False,0.0
059ddcd6e-ea18-fd36-05bd-7ccf976c8306,110236107,02361-07-83%,,OTHER,OTHER,14,2025-12-27T13:00:00Z,2025-12-29T07:00:00Z,False,False,False,False,0.0
c1226ed71-1cc7-be8d-7a0d-1eaaae2702eb,592563001,25630-01--88%,,GEAR,GEAR,10,2025-12-27T18:00:00Z,2025-12-28T11:00:00Z,False,False,False,False,0.0
4747ba270-0674-4a98-c2aa-321c9127ad23,416411616,11616--4--67%,TWN,GEAR,GEAR,4,2025-12-30T15:00:00Z,2025-12-31T18:00:00Z,False,False,False,False,0.0
6830e95fe-e772-8570-413a-5d83787fab49,416528805,5288-05-57%,TWN,GEAR,GEAR,6,2025-12-27T08:00:00Z,2025-12-27T19:00:00Z,False,False,False,False,0.0
6647d41f3-3a0e-114d-7e42-de513cc83d8b,286013515,60135--15 30%,,OTHER,OTHER,16,2025-12-27T01:00:00Z,2026-01-01T11:00:00Z,False,False,False,False,0.0
e3384ea1c-c3bc-e2f0-544d-063c07bc4a3c,960068328,00683+28*63%,,GEAR,GEAR,19,2025-12-27T12:00:00Z,2025-12-29T12:00:00Z,False,False,False,False,0.0
a98174719-97a9-1683-756f-6cb41237bfd0,352005176,V GEM,PAN,OTHER,OTHER,7,2025-12-30T20:00:00Z,2025-12-31T02:00:00Z,False,False,False,False,0.0
c960350a9-9b81-2fd2-4bdb-1d6e5c119a93,416475000,EVER LIBRA,TWN,CARGO,CARGO,3,2025-12-28T18:00:00Z,2025-12-28T20:00:00Z,False,False,False,False,0.0
6bcdc29ee-e14b-e1ae-e9f1-976ee1383ca4,352002986,ABRAO COCHIN,PAN,CARGO,CARGO,6,2026-01-01T17:00:00Z,2026-01-01T22:00:00Z,False,False,False,False,0.0
a5b27973f-f646-e09e-a173-04e3ca809923,10146956,01469-56-99%,,GEAR,GEAR,18,2025-12-27T07:00:00Z,2025-12-29T07:00:00Z,False,False,False,False,0.0
5f0a47882-2abf-081e-ae96-89e48caee892,908650039,0865-39-59%,,GEAR,GEAR,9,2025-12-30T04:00:00Z,2026-01-01T08:00:00Z,False,False,False,False,0.0
cbe4bac1f-f54f-656c-dec3-a043d0ff39d8,416009024,TAI CHIN 303,TWN,OTHER,OTHER,118,2025-12-27T00:00:00Z,2026-01-01T18:00:00Z,False,False,False,False,0.0
b015e282f-f446-d45a-ff71-8f472e7604be,477746300,SILVER LUCKY,HKG,CARGO,CARGO,5,2025-12-30T02:00:00Z,2025-12-30T06:00:00Z,False,False,False,False,0.0
a1f794bac-c032-1191-4259-b1279b911a0d,110439229,04392-29--78%,,GEAR,GEAR,31,2025-12-27T07:00:00Z,2025-12-29T17:00:00Z,False,False,False,False,0.0
6233e4f1d-d9fe-ccfa-3724-a7ea93a160eb,123000027,64187--2798%,,GEAR,GEAR,5,2025-12-28T20:00:00Z,2025-12-29T00:00:00Z,False,False,False,False,0.0
b233a4411-12a4-e3dd-b51f-3b2c5988d34c,477007100,OOCL BUSAN,HKG,CARGO,CARGO,3,2025-12-28T21:00:00Z,2025-12-28T23:00:00Z,False,False,False,False,0.0
1110ca55a-a4fe-17b8-a077-18ab2cbd6d1e,926148611,TIELONG61486-11-99%,,GEAR,GEAR,36,2025-12-27T01:00:00Z,2026-01-01T13:00:00Z,False,False,False,False,0.0
aa7173258-8ba6-bcc1-4946-326aa3873933,255915647,ESL SHEKOU,PRT,CARGO,CARGO,5,2025-12-30T03:00:00Z,2025-12-30T07:00:00Z,False,False,False,False,0.0
3d43ce267-7eb2-9065-3d6b-0999bb56a3d5,311015100,SUNSHINE ACE,BHS,CARGO,CARGO,6,2025-12-31T17:00:00Z,2025-12-31T22:00:00Z,False,False,False,False,0.0
d9e967d55-55d1-eb82-4b33-dcaaacb97d68,286083311,60833--11-83%,,GEAR,GEAR,4,2025-12-27T21:00:00Z,2025-12-28T01:00:00Z,False,False,False,False,0.0
e14671299-9b3c-4b77-1dfb-64abb122ce05,667196717,SUGANYU05697-7-82%,SLE,GEAR,GEAR,20,2025-12-27T08:00:00Z,2025-12-29T13:00:00Z,False,False,False,False,0.0
14fc53e6a-a39b-446c-0f4a-c8f92cb054d3,923333563,63199,,FISHING,TRAWLERS,46,2025-12-27T00:00:00Z,2025-12-29T08:00:00Z,False,False,False,False,0.0
8ed3789ef-fe46-c361-0e99-ca98341b1f69,296011503,60115--3-72%,,GEAR,GEAR,6,2025-12-30T19:00:00Z,2026-01-01T12:00:00Z,False,False,False,False,0.0
0091cd892-2e84-4c24-43c2-d1c76306a139,371369000,POS BANGKOK,PAN,CARGO,CARGO,5,2026-01-01T16:00:00Z,2026-01-01T20:00:00Z,False,False,False,False,0.0
17f5b4fab-bb08-86d6-f8ea-f739c1169e23,70412224,XINFANG688-2     30%,,GEAR,GEAR,4,2025-12-31T08:00:00Z,2026-01-01T00:00:00Z,False,False,False,False,0.0
f27bb537f-fd69-7444-75ba-5853aff6ea7d,286012925,60129---25 90%,,OTHER,OTHER,7,2025-12-27T01:00:00Z,2026-01-01T11:00:00Z,False,False,False,False,0.0
fbdba41b9-9d4a-71e0-1841-ebbe3d2c62ad,100038625,00386-25--85%,,GEAR,GEAR,16,2025-12-27T03:00:00Z,2025-12-28T04:00:00Z,False,False,False,False,0.0
ed0d55c4c-cd45-181f-ccab-373c8cf114bb,806198648,TIELONG61986-48-99%,,GEAR,GEAR,82,2025-12-27T09:00:00Z,2026-01-01T22:00:00Z,False,False,False,False,0.0
0b1b63b2c-c186-3a38-643d-33e0c2f246e3,762785787,ZHELINYU21556-15-90%,,GEAR,GEAR,29,2025-12-30T13:00:00Z,2026-01-01T20:00:00Z,False,False,False,False,0.0
9002bc3b1-1676-6d15-a7d7-81f267b8b7a2,192812,01928+12*-52%,,GEAR,GEAR,25,2025-12-27T07:00:00Z,2025-12-29T15:00:00Z,False,False,False,False,0.0
43ffc7b7c-c3b7-8818-5be8-231c4c98181d,440764000,KMTC JEBEL ALI,KOR,CARGO,CARGO,6,2025-12-31T17:00:00Z,2025-12-31T22:00:00Z,False,False,False,False,0.0
05290e327-7ec5-f421-9ae7-942eeb768304,100187504,LONGTOUYU1875-4-53%,,GEAR,GEAR,17,2025-12-27T05:00:00Z,2025-12-28T03:00:00Z,False,False,False,False,0.0
f77d06ced-d09f-a59e-9f54-e32b2b489019,456897505,MINLIANYU68975-5-99%,,GEAR,GEAR,10,2025-12-27T00:00:00Z,2025-12-28T11:00:00Z,False,False,False,False,0.0
dba1dba89-9cfb-cfea-49eb-2909c9dcf317,613181005,61318--5-94%,CMR,GEAR,GEAR,6,2025-12-27T11:00:00Z,2025-12-27T21:00:00Z,False,False,False,False,0.0
a7a90a37a-a7cf-2d74-c76f-90dbb5a2085c,256058000,DIMITRA C,MLT,CARGO,CARGO,5,2025-12-27T20:00:00Z,2025-12-28T00:00:00Z,False,False,False,False,0.0
6fd3bf880-0266-4e5f-4a48-61f7d12c579b,100118615,01186-15--99%,,GEAR,GEAR,16,2025-12-27T04:00:00Z,2025-12-28T08:00:00Z,False,False,False,False,0.0
4fcf8d866-6376-dcd8-1777-0263b02c21ac,286058129,60581-29-23%,,GEAR,GEAR,24,2025-12-27T01:00:00Z,2025-12-30T15:00:00Z,False,False,False,False,0.0
ffff04ddf-f459-947f-6ee3-6e356e49bda2,538010453,STI LOBELIA,MHL,OTHER,OTHER,6,2025-12-30T17:00:00Z,2025-12-30T22:00:00Z,False,False,False,False,0.0
96e77ba82-2c14-a1eb-0f7b-ae1b157aaecf,401800229,MINLIANYU61503-1-56%,AFG,GEAR,GEAR,7,2025-12-27T07:00:00Z,2025-12-27T14:00:00Z,False,False,False,False,0.0
9b048671e-e801-0167-c610-aa23530ffe8f,636023803,MSC LELLA,LBR,CARGO,CARGO,4,2025-12-31T21:00:00Z,2026-01-01T00:00:00Z,False,False,False,False,0.0
78cabbc62-280c-2388-c5c2-292d8a588160,620560001,MINBIAOYU62056-01,COM,GEAR,GEAR,11,2025-12-28T03:00:00Z,2025-12-29T03:00:00Z,False,False,False,False,0.0
084f4c204-4901-37a5-a45c-a1e702dca2c7,352001787,JIALI,PAN,CARGO,CARGO,4,2025-12-29T08:00:00Z,2025-12-29T11:00:00Z,False,False,False,False,0.0
77dcffbce-e4f9-2ef5-74dd-ce6e7c6c221b,538010061,SAWASDEE SIRIUS,MHL,CARGO,CARGO,5,2025-12-28T15:00:00Z,2025-12-28T19:00:00Z,False,False,False,False,0.0
b7de3aa6b-bba2-e47d-76e9-a443792e3342,200420104,LONG TOU YU04201+4-,,OTHER,OTHER,8,2025-12-27T03:00:00Z,2025-12-27T20:00:00Z,False,False,False,False,0.0
de6e142e5-53b7-95dd-0952-64904ef53e1d,312699000,SUNRISE NO.168,BLZ,BUNKER,BUNKER,15,2025-12-30T13:00:00Z,2025-12-31T03:00:00Z,False,False,False,False,0.0
b34d3895f-f16f-4b6e-1765-5d9a57ec37f2,100437511,NET04375--11--99%,,GEAR,GEAR,18,2025-12-27T04:00:00Z,2025-12-28T08:00:00Z,False,False,False,False,0.0
8b3f07aec-c1c9-9d3a-acca-0448414d0dd6,897250110,ZHEPUYU65897-110-54%,,GEAR,GEAR,18,2025-12-31T09:00:00Z,2026-01-01T16:00:00Z,False,False,False,False,0.0
4b77f083c-c6ac-2810-94d8-b571e9c7a7ce,636021130,MOUNT TOURMALINE,LBR,OTHER,OTHER,5,2025-12-28T17:00:00Z,2025-12-28T21:00:00Z,False,False,False,False,0.0
741d6c6ee-ecf3-9624-e970-652ecee836e4,352898703,SUN PROUD,PAN,CARGO,CARGO,9,2026-01-01T15:00:00Z,2026-01-01T23:00:00Z,False,False,False,False,0.0
341f4d36f-f456-572b-b5c3-82a9afa7974f,355665000,PACIFIC ANOUK,PAN,CARGO,CARGO,7,2025-12-30T14:00:00Z,2025-12-30T20:00:00Z,False,False,False,False,0.0
42be0b3e1-1f27-67c2-7e6c-a545a66034a9,100191517,01915-17-99%,,GEAR,GEAR,5,2025-12-27T13:00:00Z,2025-12-29T07:00:00Z,False,False,False,False,0.0
e536f8789-9e7c-3cb2-b1d8-218f7f8902cd,10146941,01469-41-99%,,GEAR,GEAR,20,2025-12-27T07:00:00Z,2025-12-29T14:00:00Z,False,False,False,False,0.0
f97e383be-e633-d48f-e5fa-7b9542def59d,276058109,60581--9 50%,EST,GEAR,GEAR,34,2025-12-27T02:00:00Z,2026-01-01T22:00:00Z,False,False,False,False,0.0
26a41200d-df61-6d6b-b62c-80df746a028e,538009796,YASA SPRING,MHL,CARGO,CARGO,7,2025-12-27T00:00:00Z,2025-12-27T06:00:00Z,False,False,False,False,0.0
b28f2d83e-ec78-1449-09fc-5f3bb3c6a578,477752400,COSCO AQABA,HKG,CARGO,CARGO,6,2025-12-29T00:00:00Z,2025-12-29T05:00:00Z,False,False,False,False,0.0
65c4d5a05-558f-a83f-787f-b8cdc79399bb,577328000,GOLDEN SEA,VUT,OTHER,OTHER,6,2026-01-01T15:00:00Z,2026-01-01T20:00:00Z,False,False,False,False,0.0
30fdc4e50-02b4-e62f-2211-620f13718ad1,100231029,02310-29--99%,,GEAR,GEAR,17,2025-12-27T08:00:00Z,2025-12-29T12:00:00Z,False,False,False,False,0.0
de95fe099-9e7e-2cc3-c01b-75e0c07d3552,901512008,15123388-8-99%,,GEAR,GEAR,16,2025-12-27T05:00:00Z,2025-12-28T23:00:00Z,False,False,False,False,0.0
fe33bc233-36e3-a792-75e4-4d3efa16606a,24186610,LONGTOUYU01866-10,GRC,GEAR,GEAR,22,2025-12-27T04:00:00Z,2025-12-28T08:00:00Z,False,False,False,False,0.0
0401be4c1-1bc6-3b26-742d-2346328b9edc,108088318,68975-6-99%,,GEAR,GEAR,12,2025-12-27T00:00:00Z,2025-12-28T11:00:00Z,False,False,False,False,0.0
77a859d5a-a70f-f4d3-e1e0-63357bcc0457,613181011,61318--1199%,CMR,GEAR,GEAR,7,2025-12-27T11:00:00Z,2025-12-30T15:00:00Z,False,False,False,False,0.0
66d4f6eaa-ac8b-8fd6-ae3a-8329c28fd165,253603437,BIAO 00185-11-78%,LUX,GEAR,GEAR,29,2025-12-31T15:00:00Z,2026-01-01T23:00:00Z,False,False,False,False,0.0
